frame_idx,marker_id,x,y,z,timestamp
547,3,-0.2844,0.8291,7.5227,18.2333
547,3,-0.5635,1.0706,7.4107,18.2333
547,3,-0.2094,1.2487,7.4062,18.2333
547,3,-0.1963,1.3215,7.299,18.2333
547,4,0.5515,-1.3209,7.2793,18.2333
547,4,0.5588,0.1929,7.4407,18.2333
547,4,0.2356,0.8032,7.5382,18.2333
547,4,0.5527,1.0351,7.4649,18.2333
547,4,0.2076,1.2409,7.4239,18.2333
547,4,0.2003,1.314,7.3174,18.2333
547,5,1.0698,-1.2919,7.3183,18.2333
547,5,1.088,0.1838,7.4584,18.2333
547,5,1.3722,0.7683,7.4739,18.2333
547,5,1.2978,1.0237,7.4473,18.2333
547,5,1.601,1.1843,7.2303,18.2333
547,5,1.1585,1.2475,7.2775,18.2333
547,6,1.9872,-1.3214,7.0229,18.2333
547,6,2.112,0.4131,7.1665,18.2333
547,6,2.5344,0.7578,7.0553,18.2333
547,6,2.3585,0.9004,7.0954,18.2333
547,6,2.1563,1.0619,7.0739,18.2333
547,6,2.0608,1.1346,7.0264,18.2333
547,7,2.9542,-1.2935,6.5537,18.2333
547,7,3.2496,0.2658,6.5271,18.2333
547,7,3.2697,0.5504,6.5178,18.2333
547,7,3.2404,0.7659,6.5124,18.2333
547,7,3.4651,0.8701,6.2466,18.2333
547,7,3.0045,0.9851,6.5821,18.2333
547,LE,-3.6155,1.0251,5.6459,18.2333
547,LE,-2.9731,1.1579,6.2541,18.2333
547,LE,-2.289,1.2521,6.7347,18.2333
547,LE,-1.6073,1.301,7.0325,18.2333
547,LE,-0.9161,1.3244,7.1835,18.2333
547,LE,-0.2368,1.3191,7.2903,18.2333
547,LE,0.0113,1.3055,7.321,18.2333
547,LE,0.2475,1.3087,7.3106,18.2333
547,LE,0.9358,1.2703,7.2615,18.2333
547,LE,1.6388,1.197,7.1867,18.2333
547,LE,2.3665,1.1061,6.9355,18.2333
547,LE,3.0768,0.9685,6.5103,18.2333
547,LE,3.7451,0.7979,5.9811,18.2333
548,0,-3.0075,-1.1062,6.3196,18.2667
548,0,-3.2109,0.4687,6.2404,18.2667
548,0,-3.1979,0.7444,6.2541,18.2667
548,0,-3.0022,0.9637,6.4327,18.2667
548,0,-3.1405,1.0793,6.1863,18.2667
548,0,-2.9218,1.1705,6.3269,18.2667
548,1,-2.1646,-1.1829,6.8392,18.2667
548,1,-2.3638,0.4728,6.9052,18.2667
548,1,-2.3541,0.8504,6.9027,18.2667
548,1,-2.346,1.0052,6.8864,18.2667
548,1,-2.4697,1.1974,6.728,18.2667
548,1,-2.0234,1.2722,6.8108,18.2667
548,2,-1.2057,-1.2154,7.2104,18.2667
548,2,-1.1523,0.2487,7.3539,18.2667
548,2,-1.4019,0.8671,7.3414,18.2667
548,2,-1.3069,1.1107,7.3359,18.2667
548,2,-1.5877,1.2869,7.0911,18.2667
548,2,-1.1361,1.3205,7.1725,18.2667
548,3,-0.6935,-1.2804,7.2356,18.2667
548,3,-0.628,0.233,7.3859,18.2667
548,3,-0.2764,0.8172,7.5165,18.2667
548,3,-0.5658,1.0668,7.4059,18.2667
548,3,-0.2061,1.2555,7.4019,18.2667
548,3,-0.1931,1.3182,7.2974,18.2667
548,4,0.5475,-1.3202,7.2841,18.2667
548,4,0.5603,0.1951,7.4459,18.2667
548,4,0.2331,0.8051,7.5381,18.2667
548,4,0.5505,1.0371,7.4585,18.2667
548,4,0.2045,1.2439,7.4207,18.2667
548,4,0.2048,1.3155,7.3197,18.2667
548,5,1.0725,-1.288,7.3227,18.2667
548,5,1.0854,0.1786,7.4633,18.2667
548,5,1.3764,0.7841,7.4735,18.2667
548,5,1.2877,1.0328,7.4582,18.2667
548,5,1.6049,1.1893,7.2367,18.2667
548,5,1.1523,1.2401,7.2748,18.2667
548,6,1.9837,-1.3116,7.0402,18.2667
548,6,2.1197,0.4118,7.1797,18.2667
548,6,2.5353,0.7648,7.071,18.2667
548,6,2.3499,0.9036,7.0869,18.2667
548,6,2.1612,1.0618,7.069,18.2667
548,6,2.0541,1.139,7.0269,18.2667
548,7,2.9582,-1.2892,6.5719,18.2667
548,7,3.2491,0.2683,6.5293,18.2667
548,7,3.2688,0.5473,6.5267,18.2667
548,7,3.2407,0.7649,6.5112,18.2667
548,7,3.4661,0.8692,6.258,18.2667
548,7,3.0039,0.9934,6.583,18.2667
548,LE,-3.6193,1.0285,5.6524,18.2667
548,LE,-2.9754,1.1552,6.2587,18.2667
548,LE,-2.2786,1.2502,6.7394,18.2667
548,LE,-1.6055,1.2927,7.0393,18.2667
548,LE,-0.9262,1.3254,7.1702,18.2667
548,LE,-0.2322,1.3179,7.2898,18.2667
548,LE,0.0053,1.3162,7.3158,18.2667
548,LE,0.2451,1.3106,7.3155,18.2667
548,LE,0.9503,1.264,7.2589,18.2667
548,LE,1.6353,1.1966,7.1758,18.2667
548,LE,2.3613,1.0987,6.9392,18.2667
548,LE,3.0751,0.9578,6.5168,18.2667
548,LE,3.7429,0.7937,5.9868,18.2667
549,0,-3.0096,-1.1033,6.3355,18.3
549,0,-3.2206,0.4584,6.2503,18.3
549,0,-3.195,0.7437,6.2729,18.3
549,0,-3.0016,0.9614,6.4323,18.3
549,0,-3.1435,1.0691,6.1948,18.3
549,0,-2.9202,1.1612,6.3333,18.3
549,1,-2.1669,-1.1851,6.8414,18.3
549,1,-2.3552,0.4676,6.9084,18.3
549,1,-2.3654,0.8525,6.9189,18.3
549,1,-2.3422,1.0026,6.8948,18.3
549,1,-2.4778,1.1949,6.7426,18.3
549,1,-2.0244,1.2721,6.8224,18.3
549,2,-1.2193,-1.222,7.2295,18.3
549,2,-1.1567,0.2535,7.3603,18.3
549,2,-1.4075,0.8711,7.3439,18.3
549,2,-1.2947,1.1106,7.3396,18.3
549,2,-1.5777,1.288,7.0905,18.3
549,2,-1.1365,1.3263,7.1731,18.3
549,3,-0.6947,-1.2839,7.2436,18.3
549,3,-0.6318,0.2362,7.3963,18.3
549,3,-0.2761,0.8246,7.5161,18.3
549,3,-0.5644,1.0715,7.4081,18.3
549,3,-0.2075,1.2563,7.4044,18.3
549,3,-0.1899,1.3154,7.297,18.3
549,4,0.5486,-1.3149,7.296,18.3
549,4,0.5636,0.2027,7.4424,18.3
549,4,0.239,0.8062,7.5323,18.3
549,4,0.5526,1.0432,7.4567,18.3
549,4,0.21,1.2477,7.4187,18.3
549,4,0.2054,1.306,7.3151,18.3
549,5,1.0701,-1.288,7.3243,18.3
549,5,1.088,0.1891,7.4628,18.3
549,5,1.3739,0.778,7.4701,18.3
549,5,1.2992,1.0352,7.4579,18.3
549,5,1.6164,1.1887,7.2336,18.3
549,5,1.158,1.2472,7.275,18.3
549,6,1.9915,-1.3166,7.0428,18.3
549,6,2.1151,0.4116,7.1766,18.3
549,6,2.5304,0.7607,7.0619,18.3
549,6,2.3556,0.8979,7.0928,18.3
549,6,2.1591,1.0612,7.0689,18.3
549,6,2.049,1.1408,7.0184,18.3
549,7,2.9558,-1.2826,6.5763,18.3
549,7,3.257,0.2629,6.5322,18.3
549,7,3.2645,0.5438,6.5389,18.3
549,7,3.2506,0.7579,6.5249,18.3
549,7,3.461,0.8754,6.2554,18.3
549,7,3.0023,0.9837,6.5793,18.3
549,LE,-3.6303,1.0143,5.668,18.3
549,LE,-2.9863,1.1501,6.2793,18.3
549,LE,-2.2834,1.2382,6.7407,18.3
549,LE,-1.6067,1.2993,7.039,18.3
549,LE,-0.9242,1.326,7.1745,18.3
549,LE,-0.233,1.3227,7.2898,18.3
549,LE,0.0076,1.3131,7.3209,18.3
549,LE,0.244,1.3031,7.3004,18.3
549,LE,0.9416,1.2628,7.2572,18.3
549,LE,1.6314,1.2067,7.1768,18.3
549,LE,2.3609,1.1016,6.9384,18.3
549,LE,3.0771,0.9667,6.5244,18.3
549,LE,3.7432,0.7873,5.9906,18.3
550,0,-3.0195,-1.1086,6.3514,18.3333
550,0,-3.2191,0.4643,6.2695,18.3333
550,0,-3.2002,0.7448,6.275,18.3333
550,0,-3.0102,0.9601,6.4434,18.3333
550,0,-3.1459,1.0731,6.2058,18.3333
550,0,-2.9124,1.1628,6.3464,18.3333
550,1,-2.1659,-1.1809,6.8496,18.3333
550,1,-2.3646,0.4642,6.9194,18.3333
550,1,-2.3587,0.8551,6.916,18.3333
550,1,-2.3532,1.0099,6.8927,18.3333
550,1,-2.4771,1.1926,6.744,18.3333
550,1,-2.0265,1.2669,6.8318,18.3333
550,2,-1.213,-1.2186,7.2339,18.3333
550,2,-1.1592,0.2493,7.3566,18.3333
550,2,-1.4064,0.8674,7.3526,18.3333
550,2,-1.2974,1.1222,7.3366,18.3333
550,2,-1.5843,1.2807,7.0875,18.3333
550,2,-1.1363,1.3276,7.1773,18.3333
550,3,-0.6937,-1.2823,7.242,18.3333
550,3,-0.6275,0.2413,7.3913,18.3333
550,3,-0.2805,0.8252,7.5122,18.3333
550,3,-0.5638,1.0635,7.4052,18.3333
550,3,-0.2093,1.2584,7.3954,18.3333
550,3,-0.1913,1.3189,7.2964,18.3333
550,4,0.55,-1.3144,7.3061,18.3333
550,4,0.566,0.1952,7.4417,18.3333
550,4,0.2472,0.8184,7.5405,18.3333
550,4,0.5549,1.0359,7.4569,18.3333
550,4,0.2068,1.2435,7.4125,18.3333
550,4,0.2067,1.311,7.3067,18.3333
550,5,1.0686,-1.2883,7.3323,18.3333
550,5,1.0845,0.1857,7.4569,18.3333
550,5,1.3791,0.7826,7.4678,18.3333
550,5,1.2955,1.038,7.4487,18.3333
550,5,1.6028,1.1918,7.2299,18.3333
550,5,1.1592,1.2537,7.2705,18.3333
550,6,1.995,-1.318,7.0488,18.3333
550,6,2.1181,0.4159,7.1785,18.3333
550,6,2.5347,0.7637,7.0651,18.3333
550,6,2.3497,0.8954,7.0955,18.3333
550,6,2.1547,1.0525,7.0643,18.3333
550,6,2.0574,1.1464,7.0244,18.3333
550,7,2.9603,-1.283,6.5864,18.3333
550,7,3.253,0.2682,6.5408,18.3333
550,7,3.2619,0.5529,6.5358,18.3333
550,7,3.2436,0.7568,6.525,18.3333
550,7,3.4684,0.8644,6.2588,18.3333
550,7,3.0039,0.9784,6.5862,18.3333
550,LE,-3.6297,1.0102,5.6751,18.3333
550,LE,-2.9813,1.145,6.277,18.3333
550,LE,-2.2875,1.2456,6.7461,18.3333
550,LE,-1.6089,1.2967,7.0363,18.3333
550,LE,-0.9223,1.3239,7.1794,18.3333
550,LE,-0.2238,1.328,7.2852,18.3333
550,LE,0.0026,1.3156,7.3133,18.3333
550,LE,0.2455,1.3063,7.3086,18.3333
550,LE,0.9418,1.2671,7.2539,18.3333
550,LE,1.6265,1.193,7.1792,18.3333
550,LE,2.3628,1.1028,6.9383,18.3333
550,LE,3.0737,0.9637,6.5303,18.3333
550,LE,3.7453,0.7894,5.997,18.3333
551,0,-3.0172,-1.1011,6.3675,18.3667
551,0,-3.2196,0.4589,6.2763,18.3667
551,0,-3.2052,0.7427,6.2915,18.3667
551,0,-3.0091,0.965,6.456,18.3667
551,0,-3.1593,1.0698,6.2155,18.3667
551,0,-2.9184,1.1567,6.3491,18.3667
551,1,-2.1596,-1.1823,6.8725,18.3667
551,1,-2.3653,0.4727,6.9324,18.3667
551,1,-2.3561,0.8496,6.9253,18.3667
551,1,-2.3457,1.0027,6.9031,18.3667
551,1,-2.4791,1.1828,6.7497,18.3667
551,1,-2.0358,1.2649,6.8327,18.3667
551,2,-1.2114,-1.2233,7.2397,18.3667
551,2,-1.1519,0.2618,7.3663,18.3667
551,2,-1.4084,0.8792,7.3509,18.3667
551,2,-1.3056,1.1131,7.3368,18.3667
551,2,-1.5823,1.2859,7.0848,18.3667
551,2,-1.1399,1.3238,7.1699,18.3667
551,3,-0.6874,-1.2731,7.2611,18.3667
551,3,-0.6306,0.2309,7.3959,18.3667
551,3,-0.2845,0.8236,7.5145,18.3667
551,3,-0.5719,1.0677,7.411,18.3667
551,3,-0.2138,1.2694,7.3922,18.3667
551,3,-0.1961,1.3168,7.2912,18.3667
551,4,0.5486,-1.3125,7.3078,18.3667
551,4,0.5678,0.1981,7.4446,18.3667
551,4,0.2432,0.8045,7.5307,18.3667
551,4,0.5573,1.0344,7.4595,18.3667
551,4,0.1986,1.2397,7.4106,18.3667
551,4,0.2071,1.3099,7.3096,18.3667
551,5,1.0699,-1.2886,7.3384,18.3667
551,5,1.0908,0.195,7.4591,18.3667
551,5,1.3756,0.7843,7.4703,18.3667
551,5,1.299,1.0358,7.4452,18.3667
551,5,1.6091,1.1903,7.2276,18.3667
551,5,1.1602,1.2463,7.2636,18.3667
551,6,1.9874,-1.3161,7.0629,18.3667
551,6,2.1117,0.4132,7.1818,18.3667
551,6,2.5309,0.7639,7.0677,18.3667
551,6,2.3568,0.9032,7.0965,18.3667
551,6,2.1596,1.0611,7.0716,18.3667
551,6,2.0584,1.1481,7.0302,18.3667
551,7,2.9665,-1.292,6.6015,18.3667
551,7,3.2511,0.266,6.5547,18.3667
551,7,3.2754,0.5515,6.5537,18.3667
551,7,3.2504,0.7684,6.5292,18.3667
551,7,3.4689,0.8691,6.2623,18.3667
551,7,2.9991,0.977,6.5861,18.3667
551,LE,-3.6311,1.012,5.6899,18.3667
551,LE,-2.985,1.1465,6.2883,18.3667
551,LE,-2.285,1.2469,6.7459,18.3667
551,LE,-1.6126,1.2955,7.0393,18.3667
551,LE,-0.9276,1.319,7.1757,18.3667
551,LE,-0.2272,1.3245,7.2791,18.3667
551,LE,0.0092,1.3157,7.3161,18.3667
551,LE,0.249,1.3052,7.3043,18.3667
551,LE,0.9369,1.2675,7.2515,18.3667
551,LE,1.6427,1.2029,7.1766,18.3667
551,LE,2.3536,1.1053,6.9422,18.3667
551,LE,3.078,0.9629,6.5257,18.3667
551,LE,3.7511,0.7862,6.0052,18.3667
552,0,-3.0157,-1.1211,6.3764,18.4
552,0,-3.2228,0.4597,6.2861,18.4
552,0,-3.2036,0.7305,6.2932,18.4
552,0,-3.0015,0.9596,6.4721,18.4
552,0,-3.1561,1.0679,6.2301,18.4
552,0,-2.9154,1.1606,6.3555,18.4
552,1,-2.1681,-1.1831,6.8675,18.4
552,1,-2.3614,0.4649,6.9367,18.4
552,1,-2.3667,0.8438,6.9305,18.4
552,1,-2.3504,1.001,6.9143,18.4
552,1,-2.4745,1.1964,6.7617,18.4
552,1,-2.0308,1.2658,6.8324,18.4
552,2,-1.2027,-1.2182,7.2521,18.4
552,2,-1.1497,0.258,7.3681,18.4
552,2,-1.4031,0.8748,7.3575,18.4
552,2,-1.296,1.1228,7.3429,18.4
552,2,-1.5831,1.2843,7.0931,18.4
552,2,-1.1389,1.3203,7.1759,18.4
552,3,-0.693,-1.2785,7.2647,18.4
552,3,-0.6316,0.2416,7.4015,18.4
552,3,-0.2758,0.8253,7.5126,18.4
552,3,-0.5601,1.0734,7.402,18.4
552,3,-0.205,1.261,7.3928,18.4
552,3,-0.1822,1.32,7.2952,18.4
552,4,0.5529,-1.3114,7.3238,18.4
552,4,0.5693,0.198,7.445,18.4
552,4,0.2397,0.8153,7.5319,18.4
552,4,0.5424,1.0412,7.4583,18.4
552,4,0.214,1.2509,7.4115,18.4
552,4,0.2099,1.3194,7.3083,18.4
552,5,1.0731,-1.2794,7.3416,18.4
552,5,1.0905,0.1777,7.4633,18.4
552,5,1.3675,0.791,7.4657,18.4
552,5,1.2962,1.035,7.4445,18.4
552,5,1.6023,1.1949,7.2285,18.4
552,5,1.1543,1.2525,7.2646,18.4
552,6,1.9903,-1.3159,7.0638,18.4
552,6,2.1173,0.4194,7.177,18.4
552,6,2.5338,0.7775,7.0752,18.4
552,6,2.3632,0.8967,7.0969,18.4
552,6,2.1574,1.0631,7.0722,18.4
552,6,2.0546,1.1384,7.02,18.4
552,7,2.96,-1.2886,6.6131,18.4
552,7,3.2566,0.2716,6.5554,18.4
552,7,3.2741,0.5423,6.5527,18.4
552,7,3.2524,0.7694,6.54,18.4
552,7,3.4648,0.8639,6.2693,18.4
552,7,3.0042,0.9794,6.5891,18.4
552,LE,-3.6404,1.0012,5.7088,18.4
552,LE,-2.9821,1.1507,6.2994,18.4
552,LE,-2.286,1.2473,6.759,18.4
552,LE,-1.6057,1.3011,7.0523,18.4
552,LE,-0.9247,1.3267,7.1743,18.4
552,LE,-0.2393,1.3171,7.2745,18.4
552,LE,0.007,1.3127,7.3084,18.4
552,LE,0.2483,1.3079,7.3009,18.4
552,LE,0.9464,1.2646,7.251,18.4
552,LE,1.6254,1.2044,7.1805,18.4
552,LE,2.3664,1.1026,6.9366,18.4
552,LE,3.0808,0.9658,6.5318,18.4
552,LE,3.7508,0.7829,6.0116,18.4
553,0,-3.019,-1.1106,6.3918,18.4333
553,0,-3.2276,0.4566,6.2888,18.4333
553,0,-3.2115,0.7313,6.3096,18.4333
553,0,-3.012,0.9627,6.4729,18.4333
553,0,-3.164,1.0659,6.2342,18.4333
553,0,-2.9258,1.1545,6.371,18.4333
553,1,-2.1636,-1.1866,6.8893,18.4333
553,1,-2.3651,0.4622,6.9367,18.4333
553,1,-2.3538,0.8465,6.9348,18.4333
553,1,-2.3577,0.9959,6.919,18.4333
553,1,-2.4774,1.1878,6.7662,18.4333
553,1,-2.0235,1.2603,6.8332,18.4333
553,2,-1.2177,-1.2149,7.269,18.4333
553,2,-1.1484,0.2551,7.3755,18.4333
553,2,-1.3988,0.8715,7.3578,18.4333
553,2,-1.3064,1.1142,7.3433,18.4333
553,2,-1.5888,1.281,7.0951,18.4333
553,2,-1.1382,1.3232,7.176,18.4333
553,3,-0.692,-1.2833,7.2762,18.4333
553,3,-0.62,0.2348,7.4033,18.4333
553,3,-0.2749,0.83,7.5203,18.4333
553,3,-0.5651,1.0713,7.4089,18.4333
553,3,-0.2089,1.2615,7.3921,18.4333
553,3,-0.1942,1.3231,7.2819,18.4333
553,4,0.5449,-1.3128,7.3214,18.4333
553,4,0.5583,0.2038,7.4463,18.4333
553,4,0.2448,0.8166,7.5379,18.4333
553,4,0.5504,1.038,7.4613,18.4333
553,4,0.2091,1.2493,7.4095,18.4333
553,4,0.2113,1.3076,7.2985,18.4333
553,5,1.0707,-1.2835,7.3466,18.4333
553,5,1.0846,0.1871,7.4693,18.4333
553,5,1.3778,0.7928,7.4663,18.4333
553,5,1.293,1.0419,7.4419,18.4333
553,5,1.6087,1.1954,7.2309,18.4333
553,5,1.1613,1.2473,7.2631,18.4333
553,6,1.9834,-1.3211,7.0688,18.4333
553,6,2.1198,0.4177,7.1869,18.4333
553,6,2.5325,0.7667,7.0746,18.4333
553,6,2.3535,0.9008,7.1015,18.4333
553,6,2.1562,1.0645,7.0721,18.4333
553,6,2.0451,1.1364,7.0196,18.4333
553,7,2.9627,-1.2862,6.6164,18.4333
553,7,3.2505,0.2688,6.5637,18.4333
553,7,3.2754,0.5433,6.5501,18.4333
553,7,3.2415,0.7516,6.531,18.4333
553,7,3.4677,0.86,6.279,18.4333
553,7,3.0059,0.9862,6.5902,18.4333
553,LE,-3.64,0.9952,5.7227,18.4333
553,LE,-2.9868,1.148,6.3123,18.4333
553,LE,-2.2908,1.2339,6.759,18.4333
553,LE,-1.6068,1.2984,7.0548,18.4333
553,LE,-0.9203,1.3253,7.1681,18.4333
553,LE,-0.2349,1.3263,7.2815,18.4333
553,LE,0.007,1.3248,7.3039,18.4333
553,LE,0.2492,1.3079,7.311,18.4333
553,LE,0.9393,1.2772,7.2474,18.4333
553,LE,1.6313,1.204,7.1693,18.4333
553,LE,2.3592,1.1106,6.9405,18.4333
553,LE,3.0781,0.961,6.5374,18.4333
553,LE,3.7504,0.7807,6.0314,18.4333
554,0,-3.0237,-1.1162,6.4134,18.4667
554,0,-3.2272,0.4505,6.3093,18.4667
554,0,-3.2097,0.7295,6.3256,18.4667
554,0,-3.0137,0.9521,6.4875,18.4667
554,0,-3.1588,1.0638,6.2494,18.4667
554,0,-2.9279,1.158,6.3722,18.4667
554,1,-2.167,-1.1865,6.897,18.4667
554,1,-2.3604,0.4614,6.942,18.4667
554,1,-2.3648,0.8469,6.9462,18.4667
554,1,-2.3505,1.0099,6.9223,18.4667
554,1,-2.48,1.1932,6.7712,18.4667
554,1,-2.024,1.2685,6.8369,18.4667
554,2,-1.2106,-1.2154,7.262,18.4667
554,2,-1.148,0.2496,7.3788,18.4667
554,2,-1.3931,0.8711,7.3527,18.4667
554,2,-1.2919,1.1124,7.3426,18.4667
554,2,-1.5826,1.2898,7.1015,18.4667
554,2,-1.1392,1.3208,7.1707,18.4667
554,3,-0.6917,-1.2764,7.2826,18.4667
554,3,-0.6284,0.2323,7.4032,18.4667
554,3,-0.2713,0.8293,7.5091,18.4667
554,3,-0.5605,1.0785,7.4142,18.4667
554,3,-0.2014,1.2567,7.3878,18.4667
554,3,-0.2024,1.3255,7.2834,18.4667
554,4,0.5598,-1.3128,7.3236,18.4667
554,4,0.5627,0.2038,7.4545,18.4667
554,4,0.2352,0.8216,7.5255,18.4667
554,4,0.55,1.0416,7.4476,18.4667
554,4,0.2034,1.2514,7.4065,18.4667
554,4,0.208,1.316,7.301,18.4667
554,5,1.0769,-1.2835,7.3528,18.4667
554,5,1.0916,0.1991,7.472,18.4667
554,5,1.3695,0.7916,7.4733,18.4667
554,5,1.2883,1.0402,7.4411,18.4667
554,5,1.6055,1.2066,7.2245,18.4667
554,5,1.1568,1.2639,7.2643,18.4667
554,6,1.991,-1.3189,7.0837,18.4667
554,6,2.1096,0.4183,7.1889,18.4667
554,6,2.5369,0.7627,7.0697,18.4667
554,6,2.3549,0.8965,7.1034,18.4667
554,6,2.155,1.0636,7.0694,18.4667
554,6,2.0552,1.1395,7.0248,18.4667
554,7,2.9706,-1.2882,6.6306,18.4667
554,7,3.2523,0.262,6.5609,18.4667
554,7,3.2726,0.5456,6.5609,18.4667
554,7,3.2479,0.76,6.5399,18.4667
554,7,3.463,0.8623,6.2796,18.4667
554,7,3.0052,0.987,6.5956,18.4667
554,LE,-3.6485,0.9867,5.7328,18.4667
554,LE,-2.9857,1.1443,6.3187,18.4667
554,LE,-2.2908,1.2429,6.7638,18.4667
554,LE,-1.6071,1.3017,7.0463,18.4667
554,LE,-0.9181,1.3277,7.1685,18.4667
554,LE,-0.2403,1.3292,7.2791,18.4667
554,LE,0.0126,1.322,7.3112,18.4667
554,LE,0.2506,1.3129,7.296,18.4667
554,LE,0.9401,1.2627,7.2489,18.4667
554,LE,1.6304,1.2041,7.1725,18.4667
554,LE,2.3606,1.1055,6.9295,18.4667
554,LE,3.075,0.9654,6.5308,18.4667
554,LE,3.7488,0.7879,6.0252,18.4667
555,0,-3.0228,-1.1155,6.4222,18.5
555,0,-3.2354,0.4461,6.3307,18.5
555,0,-3.218,0.7298,6.3381,18.5
555,0,-3.0208,0.9436,6.5062,18.5
555,0,-3.1634,1.0533,6.2584,18.5
555,0,-2.9281,1.1457,6.3855,18.5
555,1,-2.1615,-1.1806,6.9177,18.5
555,1,-2.363,0.4668,6.9475,18.5
555,1,-2.3595,0.8355,6.9564,18.5
555,1,-2.3494,1.006,6.9272,18.5
555,1,-2.484,1.19,6.776,18.5
555,1,-2.0255,1.2651,6.8415,18.5
555,2,-1.2073,-1.2189,7.2728,18.5
555,2,-1.1473,0.2604,7.3759,18.5
555,2,-1.406,0.8697,7.3596,18.5
555,2,-1.3017,1.1204,7.3447,18.5
555,2,-1.5808,1.2882,7.108,18.5
555,2,-1.1411,1.3232,7.1734,18.5
555,3,-0.691,-1.2796,7.2817,18.5
555,3,-0.6192,0.236,7.4026,18.5
555,3,-0.2775,0.8285,7.511,18.5
555,3,-0.5569,1.0798,7.4057,18.5
555,3,-0.2074,1.2641,7.3883,18.5
555,3,-0.1875,1.3303,7.2804,18.5
555,4,0.5516,-1.3081,7.335,18.5
555,4,0.5555,0.2022,7.4398,18.5
555,4,0.2471,0.8186,7.5368,18.5
555,4,0.5504,1.0464,7.4518,18.5
555,4,0.2095,1.2489,7.41,18.5
555,4,0.2103,1.3155,7.3057,18.5
555,5,1.081,-1.2848,7.3597,18.5
555,5,1.0897,0.1884,7.4683,18.5
555,5,1.3757,0.7901,7.4687,18.5
555,5,1.2893,1.036,7.4334,18.5
555,5,1.5973,1.1912,7.2235,18.5
555,5,1.1585,1.2536,7.2641,18.5
555,6,1.9954,-1.315,7.0818,18.5
555,6,2.1192,0.4183,7.196,18.5
555,6,2.5291,0.7694,7.07,18.5
555,6,2.3458,0.9012,7.1046,18.5
555,6,2.1574,1.0681,7.068,18.5
555,6,2.0571,1.1391,7.0276,18.5
555,7,2.9674,-1.292,6.6353,18.5
555,7,3.2574,0.262,6.5732,18.5
555,7,3.2699,0.5437,6.5611,18.5
555,7,3.2433,0.7626,6.546,18.5
555,7,3.4694,0.8549,6.2803,18.5
555,7,3.0044,0.9824,6.597,18.5
555,LE,-3.6557,0.9928,5.7453,18.5
555,LE,-2.9845,1.1419,6.3243,18.5
555,LE,-2.2958,1.2365,6.7786,18.5
555,LE,-1.607,1.2954,7.0459,18.5
555,LE,-0.9168,1.3249,7.1716,18.5
555,LE,-0.2392,1.3248,7.2795,18.5
555,LE,0.0088,1.3171,7.3029,18.5
555,LE,0.2497,1.3177,7.294,18.5
555,LE,0.9491,1.2726,7.2419,18.5
555,LE,1.6292,1.1974,7.1673,18.5
555,LE,2.3685,1.1036,6.9333,18.5
555,LE,3.0719,0.9629,6.5399,18.5
555,LE,3.7548,0.78,6.03,18.5
556,0,-3.0222,-1.1253,6.443,18.5333
556,0,-3.2379,0.4468,6.3396,18.5333
556,0,-3.2181,0.7275,6.3486,18.5333
556,0,-3.0217,0.9555,6.5031,18.5333
556,0,-3.1622,1.055,6.2723,18.5333
556,0,-2.9297,1.1499,6.3979,18.5333
556,1,-2.1644,-1.1841,6.9268,18.5333
556,1,-2.3637,0.4584,6.9583,18.5333
556,1,-2.3596,0.8435,6.9506,18.5333
556,1,-2.3521,0.9981,6.9395,18.5333
556,1,-2.4796,1.1814,6.7877,18.5333
556,1,-2.0391,1.2547,6.8461,18.5333
556,2,-1.2075,-1.2189,7.2764,18.5333
556,2,-1.1407,0.2575,7.3806,18.5333
556,2,-1.3963,0.8685,7.3608,18.5333
556,2,-1.2996,1.122,7.3371,18.5333
556,2,-1.5908,1.2819,7.1108,18.5333
556,2,-1.1432,1.3247,7.1781,18.5333
556,3,-0.6814,-1.2784,7.2885,18.5333
556,3,-0.6202,0.2403,7.4177,18.5333
556,3,-0.2668,0.8387,7.5154,18.5333
556,3,-0.5581,1.0836,7.4147,18.5333
556,3,-0.209,1.2681,7.3904,18.5333
556,3,-0.1869,1.3262,7.2817,18.5333
556,4,0.5518,-1.3084,7.3363,18.5333
556,4,0.5646,0.2001,7.4533,18.5333
556,4,0.244,0.8116,7.5256,18.5333
556,4,0.5526,1.0511,7.4533,18.5333
556,4,0.2072,1.2494,7.407,18.5333
556,4,0.2025,1.3116,7.299,18.5333
556,5,1.0769,-1.279,7.3646,18.5333
556,5,1.0844,0.1949,7.4691,18.5333
556,5,1.3812,0.7975,7.468,18.5333
556,5,1.2955,1.0489,7.4366,18.5333
556,5,1.604,1.1907,7.2223,18.5333
556,5,1.1551,1.2625,7.2645,18.5333
556,6,2.0032,-1.3114,7.0928,18.5333
556,6,2.1142,0.4271,7.1909,18.5333
556,6,2.5304,0.765,7.0833,18.5333
556,6,2.355,0.9061,7.1093,18.5333
556,6,2.1605,1.0611,7.067,18.5333
556,6,2.0541,1.1463,7.0306,18.5333
556,7,2.9691,-1.2796,6.6436,18.5333
556,7,3.2541,0.263,6.5794,18.5333
556,7,3.2788,0.5482,6.5665,18.5333
556,7,3.2532,0.7624,6.553,18.5333
556,7,3.4737,0.8581,6.3004,18.5333
556,7,3.0036,0.9832,6.6064,18.5333
556,LE,-3.6574,0.983,5.7674,18.5333
